	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
106241	1236647109161558017	2020-03-08 13:37:01	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Ope 🍏	Ireland	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
106374	1236647824550477824	2020-03-08 13:39:51	"RT @TheAtlantic: Keep calm and prepare for the coronavirus, @juliettekayyem has urged. ""Advice like mine is meant to be empowering, but now…"	Susan Trevarthen	Fort Lauderdale, Florida	False	{u'user_mentions': [{u'id': 35773039, u'indices': [3, 15], u'id_str': u'35773039', u'screen_name': u'TheAtlantic', u'name': u'The Atlantic'}, {u'id': 21461359, u'indices': [60, 75], u'id_str': u'21461359', u'screen_name': u'juliettekayyem', u'name': u'Juliette Kayyem'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
106389	1236647944201404418	2020-03-08 13:40:20	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	yung bopalopolis	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
106527	1236648860346470400	2020-03-08 13:43:58	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Ball like im Kobe	Soda city 803!	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
106627	1236649543304917001	2020-03-08 13:46:41	RT @ChrisMurphyCT: A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https…	aNationDesensitized	Washington, DC	False	{u'user_mentions': [{u'id': 150078976, u'indices': [3, 17], u'id_str': u'150078976', u'screen_name': u'ChrisMurphyCT', u'name': u'Chris Murphy'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
106647	1236649701988093953	2020-03-08 13:47:19	"RT @MSNBC: .@chrislhayes: ""We have had three months to prepare for the coronavirus to come to the US since the outbreak started in Wuhan, C…"	Tony	None	False	{u'user_mentions': [{u'id': 2836421, u'indices': [3, 9], u'id_str': u'2836421', u'screen_name': u'MSNBC', u'name': u'MSNBC'}, {u'id': 4207961, u'indices': [12, 24], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
106705	1236649992326184960	2020-03-08 13:48:28	RT @mitchellvii: 17 Americans, mostly elderly and sick already, have died from COVID-19 and the Left is ready to bury the country.  I can't…	Johnny Miller	None	False	{u'user_mentions': [{u'id': 17980523, u'indices': [3, 15], u'id_str': u'17980523', u'screen_name': u'mitchellvii', u'name': u'Bill Mitchell'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
106723	1236650106092498944	2020-03-08 13:48:55	RT @McKinsey: How will the #coronavirus outbreak affect the global economy? And how can companies prepare? We created a guide for business…	Giovanni Ginatta	None	False	{u'user_mentions': [{u'id': 34042766, u'indices': [3, 12], u'id_str': u'34042766', u'screen_name': u'McKinsey', u'name': u'McKinsey & Company'}], u'symbols': [], u'hashtags': [{u'indices': [27, 39], u'text': u'coronavirus'}], u'urls': []}	1	
106820	1236650708293816328	2020-03-08 13:51:19	RT @ChrisMurphyCT: A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https…	Marilyn Arnold	None	False	{u'user_mentions': [{u'id': 150078976, u'indices': [3, 17], u'id_str': u'150078976', u'screen_name': u'ChrisMurphyCT', u'name': u'Chris Murphy'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
106920	1236651334478311425	2020-03-08 13:53:48	Behind the scenes, scientists prep for COVID-19 vaccine test $MRNA #MRNA #Health #Diseaseoutbreaks #Publichealth https://t.co/NwNOemFFBU	MarketBeat	Sioux Falls, SD	False	{u'user_mentions': [], u'symbols': [{u'indices': [61, 66], u'text': u'MRNA'}], u'hashtags': [{u'indices': [67, 72], u'text': u'MRNA'}, {u'indices': [73, 80], u'text': u'Health'}, {u'indices': [81, 98], u'text': u'Diseaseoutbreaks'}, {u'indices': [99, 112], u'text': u'Publichealth'}], u'urls': [{u'url': u'https://t.co/NwNOemFFBU', u'indices': [113, 136], u'expanded_url': u'http://zpr.io/tF39A', u'display_url': u'zpr.io/tF39A'}]}	0	
107254	1236653386948370433	2020-03-08 14:01:58	"RT @MSNBC: .@chrislhayes: ""We have had three months to prepare for the coronavirus to come to the US since the outbreak started in Wuhan, C…"	Sel Ferns	None	False	{u'user_mentions': [{u'id': 2836421, u'indices': [3, 9], u'id_str': u'2836421', u'screen_name': u'MSNBC', u'name': u'MSNBC'}, {u'id': 4207961, u'indices': [12, 24], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
107490	1236654748457197569	2020-03-08 14:07:22	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	AuzzieTodd	Summerville, SC	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
107492	1236654754505334784	2020-03-08 14:07:24	RT @GovWhitmer: While we currently don’t have any confirmed cases of COVID-19 in Michigan, we must prepare to combat this disease from spre…	Lisa Lynn Knowles	East Lansing, Michigan	False	{u'user_mentions': [{u'id': 102071743, u'indices': [3, 14], u'id_str': u'102071743', u'screen_name': u'GovWhitmer', u'name': u'Governor Gretchen Whitmer'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
107535	1236655030276669440	2020-03-08 14:08:29	RT @kakape: We’ll probably see a lot more of this, before it becomes clear to everyone that travel restrictions are very inefficient tool w…	Gavin Sheridan	Dublin, Ireland	True	{u'user_mentions': [{u'id': 45586617, u'indices': [3, 10], u'id_str': u'45586617', u'screen_name': u'kakape', u'name': u'Kai Kupferschmidt'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	NEW: El Salvador will deny entry to foreigners coming from France or Germany due to coronavirus, president says; citizens coming from those countries will be quarantined for 30 days
107691	1236655872274763779	2020-03-08 14:11:50	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	carter	18 | he/him | iupui	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
107742	1236656151145701381	2020-03-08 14:12:57	@christielynnnnn You’ve never seen Floridians prepare for a hurricane lmao, EVERYONE in Florida overreacts to everything. Rain? They act like it’s snow and can’t drive. Hurricane? End of the world. A new virus that’s like the flu? Can’t leave our houses!  Sometimes living in Florida sucks lol	Amber Lewis	Jacksonville, FL	False	{u'user_mentions': [{u'id': 61954015, u'indices': [0, 16], u'id_str': u'61954015', u'screen_name': u'christielynnnnn', u'name': u'christie'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/wXb9sLMx2n', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236656151145701381', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
107812	1236656603497140224	2020-03-08 14:14:44	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	daily offender	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
107821	1236656678315016195	2020-03-08 14:15:02	RT @News24: https://t.co/By0KBr5HQV | How ready are SA’s hospitals to deal with coronavirus? https://t.co/T4T3ncpQ7g	World News	None	False	{u'user_mentions': [{u'id': 14697575, u'indices': [3, 10], u'id_str': u'14697575', u'screen_name': u'News24', u'name': u'News24'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/By0KBr5HQV', u'indices': [12, 35], u'expanded_url': u'http://News24.com', u'display_url': u'News24.com'}, {u'url': u'https://t.co/T4T3ncpQ7g', u'indices': [93, 116], u'expanded_url': u'https://city-press.news24.com/News/how-ready-are-sas-hospitals-to-deal-with-coronavirus-20200308', u'display_url': u'city-press.news24.com/News/how-ready\u2026'}]}	1	
107830	1236656749479751680	2020-03-08 14:15:19	Get ready people....How the exponential spread of coronavirus could cripple the American healthcare system  https://t.co/76xXHXfLh3	JesseOfner	Denver, CO	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/76xXHXfLh3', u'indices': [108, 131], u'expanded_url': u'https://twitter.com/i/events/1236411756211142656', u'display_url': u'twitter.com/i/events/12364\u2026'}]}	0	
107838	1236656773446189057	2020-03-08 14:15:25	RT @LucyVagasi: I knew this would happen. Our hospitals r overstressed as it is and full of hallway medicine. These patients would need iso…	Canadian_Guy	York, Ontario	False	{u'user_mentions': [{u'id': 1143713984878530560, u'indices': [3, 14], u'id_str': u'1143713984878530560', u'screen_name': u'LucyVagasi', u'name': u'Lulabell'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	Are you fucking kidding me! This is just so infuriating to read! It’s not like they didn’t have weeks to prepare! No travel bans. Committee only established a few days ago. Fuck! #FuckTrudeau  Hospitals warn they can’t cope if coronavirus outbreak worsens  https://t.co/0HY4JGMU8l
